feature	factor	value	view
CDC23	Factor3	0.021395942767496894	Human transcriptome
CDC25A	Factor3	8.021952084162682e-4	Human transcriptome
CDC25B	Factor3	0.11449743236726767	Human transcriptome
CDC27	Factor3	0.017941869214702685	Human transcriptome
CDC34	Factor3	0.03823238307611115	Human transcriptome
CDC37	Factor3	-0.06887378928366843	Human transcriptome
CDC37L1	Factor3	0.03391710821060117	Human transcriptome
CDC40	Factor3	0.04911303814825305	Human transcriptome
CDC42	Factor3	-0.00734009948208718	Human transcriptome
CDC42BPA	Factor3	0.0478287421989304	Human transcriptome
CDC42BPB	Factor3	0.06831985759093007	Human transcriptome
CDC42BPG	Factor3	6.508140016771675e-4	Human transcriptome
CDC42EP1	Factor3	-8.793480203726568e-4	Human transcriptome
CDC42EP3	Factor3	-0.0013583286091198893	Human transcriptome
CDC42EP4	Factor3	0.0026960035172780956	Human transcriptome
CDC42EP5	Factor3	0.0014059674170496348	Human transcriptome
CDC42SE1	Factor3	0.0934191581475048	Human transcriptome
CDC42SE2	Factor3	-0.02950856972539696	Human transcriptome
CDC5L	Factor3	-5.729333895337492e-5	Human transcriptome
CDC6	Factor3	-0.0014126785320880625	Human transcriptome
CDC7	Factor3	6.584803060504416e-4	Human transcriptome
CDC73	Factor3	-1.9767247706256117e-4	Human transcriptome
CDCA2	Factor3	4.7711481343428694e-4	Human transcriptome
CDCA3	Factor3	0.0019995994286555606	Human transcriptome
CDCA4	Factor3	-5.802781969018876e-4	Human transcriptome
CDCA5	Factor3	0.0015390160169234464	Human transcriptome
CDCA7	Factor3	0.010002856787352889	Human transcriptome
CDCA7L	Factor3	5.858200896129762e-4	Human transcriptome
CDCA8	Factor3	0.001034293299496646	Human transcriptome
CDCP1	Factor3	0.009489922146305592	Human transcriptome
CDH1	Factor3	7.10869477878476e-5	Human transcriptome
CDH11	Factor3	-7.680488661631591e-4	Human transcriptome
CDH13	Factor3	0.03655370102568384	Human transcriptome
CDH2	Factor3	-3.0222172101492705e-4	Human transcriptome
CDH24	Factor3	1.1934344382404911e-4	Human transcriptome
CDH26	Factor3	-5.998119051055952e-6	Human transcriptome
CDH3	Factor3	4.379484967856194e-5	Human transcriptome
CDIP1	Factor3	3.1638346795230814e-4	Human transcriptome
CDIPT	Factor3	0.054920768721954456	Human transcriptome
CDK1	Factor3	0.00737805036526572	Human transcriptome
CDK10	Factor3	0.02048413087501137	Human transcriptome
CDK11B	Factor3	8.219581516199129e-5	Human transcriptome
CDK12	Factor3	0.0014478032351453592	Human transcriptome
CDK13	Factor3	0.09048773049739611	Human transcriptome
CDK14	Factor3	1.3500027634046665e-4	Human transcriptome
CDK16	Factor3	-3.3637640842840464e-4	Human transcriptome
CDK17	Factor3	0.053267319134827115	Human transcriptome
CDK18	Factor3	0.0014434384058161413	Human transcriptome
CDK19	Factor3	0.07029230359888089	Human transcriptome
CDK2	Factor3	-0.006669790424035001	Human transcriptome
CDK2AP1	Factor3	0.022749868079603296	Human transcriptome
CDK2AP2	Factor3	-4.2775446212647947e-4	Human transcriptome
CDK4	Factor3	0.08477369980191204	Human transcriptome
CDK5	Factor3	0.016341074886429455	Human transcriptome
CDK5R1	Factor3	5.434433092264135e-4	Human transcriptome
CDK5RAP1	Factor3	0.02398507744187513	Human transcriptome
CDK5RAP2	Factor3	0.0876391589904173	Human transcriptome
CDK5RAP3	Factor3	0.015351090000305618	Human transcriptome
CDK6	Factor3	0.05186010781049785	Human transcriptome
CDK7	Factor3	7.011225898308905e-5	Human transcriptome
CDK8	Factor3	0.010028322230649757	Human transcriptome
CDK9	Factor3	0.0020698418112821302	Human transcriptome
CDKAL1	Factor3	0.027525429904749286	Human transcriptome
CDKL1	Factor3	0.014366800989298857	Human transcriptome
CDKL5	Factor3	0.0025374484941878732	Human transcriptome
CDKN1A	Factor3	0.01911349097236253	Human transcriptome
CDKN1B	Factor3	0.09064424899046077	Human transcriptome
CDKN1C	Factor3	0.0014057608331532224	Human transcriptome
CDKN2A	Factor3	0.003088465937068523	Human transcriptome
CDKN2AIP	Factor3	0.006190691253611349	Human transcriptome
CDKN2AIPNL	Factor3	0.018912420059400133	Human transcriptome
CDKN2B	Factor3	-0.020360740933988163	Human transcriptome
CDKN2C	Factor3	8.067617327005841e-4	Human transcriptome
CDKN2D	Factor3	7.186949402419847e-5	Human transcriptome
CDR2	Factor3	0.001266307689410228	Human transcriptome
CDR2L	Factor3	-0.023305863012463415	Human transcriptome
CDS1	Factor3	1.9970977679990867e-4	Human transcriptome
CDS2	Factor3	0.11348574126126462	Human transcriptome
CDT1	Factor3	1.5454500946202374e-4	Human transcriptome
CDV3	Factor3	0.09693848997106384	Human transcriptome
CDYL	Factor3	0.03334782313650853	Human transcriptome
CEACAM1	Factor3	1.5312856287927646e-4	Human transcriptome
CEACAM19	Factor3	0.0033144391336346057	Human transcriptome
CEACAM6	Factor3	-4.203102371703573e-5	Human transcriptome
CEBPB	Factor3	0.06709205651184169	Human transcriptome
CEBPD	Factor3	0.06539806904213841	Human transcriptome
CEBPG	Factor3	-4.242603859732935e-5	Human transcriptome
CEBPZ	Factor3	0.055643783460629204	Human transcriptome
CEBPZOS	Factor3	0.03413647253496317	Human transcriptome
CECR1	Factor3	-1.7314254308046516e-4	Human transcriptome
CECR5	Factor3	1.9587068233999213e-4	Human transcriptome
CELF1	Factor3	0.004934609235880965	Human transcriptome
CELF2	Factor3	-3.164681279026607e-4	Human transcriptome
CELSR1	Factor3	-0.025022211696040172	Human transcriptome
CELSR2	Factor3	9.384462170854705e-4	Human transcriptome
CELSR3	Factor3	4.8144294786341894e-4	Human transcriptome
CEMIP	Factor3	0.04789923139876049	Human transcriptome
CENPB	Factor3	6.499218916906483e-4	Human transcriptome
CENPBD1	Factor3	0.012011437688751255	Human transcriptome
CENPBD1P1	Factor3	0.00254037263214211	Human transcriptome
CENPC	Factor3	7.917448344752591e-4	Human transcriptome
CENPE	Factor3	0.015571012709214523	Human transcriptome
CENPF	Factor3	0.0186425660158342	Human transcriptome
CENPH	Factor3	0.0020596745187101925	Human transcriptome
CENPI	Factor3	0.001052393392565363	Human transcriptome
CENPJ	Factor3	2.650143970313953e-4	Human transcriptome
CENPL	Factor3	1.8266660871357656e-4	Human transcriptome
CENPN	Factor3	-1.416745975571912e-4	Human transcriptome
CENPO	Factor3	-0.0023060861566552284	Human transcriptome
CENPT	Factor3	-0.0027344500554786987	Human transcriptome
CENPV	Factor3	-2.143458448844034e-6	Human transcriptome
CENPW	Factor3	7.414625381395696e-5	Human transcriptome
CEP104	Factor3	0.046052003451155135	Human transcriptome
CEP120	Factor3	-2.883385068727888e-4	Human transcriptome
CEP126	Factor3	0.0022134315281582355	Human transcriptome
CEP128	Factor3	0.0018490307570291245	Human transcriptome
CEP131	Factor3	1.7045707955603813e-4	Human transcriptome
CEP135	Factor3	1.1789042511393898e-4	Human transcriptome
CEP152	Factor3	0.016795441477982797	Human transcriptome
CEP162	Factor3	0.023113062906938982	Human transcriptome
CEP164	Factor3	8.815556127541562e-5	Human transcriptome
CEP170	Factor3	0.03677844123552406	Human transcriptome
CEP170B	Factor3	-0.054684757908925644	Human transcriptome
CEP192	Factor3	0.06613128404231285	Human transcriptome
CEP250	Factor3	0.023154011119353463	Human transcriptome
CEP290	Factor3	0.04973870698569805	Human transcriptome
CEP295	Factor3	0.031879128345749214	Human transcriptome
CEP350	Factor3	0.15656897643266135	Human transcriptome
CEP41	Factor3	0.007757054248392672	Human transcriptome
CEP44	Factor3	0.0458735784894956	Human transcriptome
CEP55	Factor3	7.623147591209296e-4	Human transcriptome
CEP57	Factor3	0.1507656516574805	Human transcriptome
CEP57L1	Factor3	0.005889384909162819	Human transcriptome
CEP63	Factor3	0.03858597139327673	Human transcriptome
CEP68	Factor3	0.03991800890843588	Human transcriptome
CEP70	Factor3	0.02045115267980382	Human transcriptome
CEP76	Factor3	0.010268679961533057	Human transcriptome
CEP78	Factor3	-0.0012539796211788953	Human transcriptome
CEP83	Factor3	0.018146078988643424	Human transcriptome
CEP85	Factor3	1.3380252974226663e-4	Human transcriptome
CEP85L	Factor3	0.008419464519242243	Human transcriptome
CEP89	Factor3	0.013649202733987157	Human transcriptome
CEP95	Factor3	0.05179663753142976	Human transcriptome
CEP97	Factor3	0.019944710675519055	Human transcriptome
CEPT1	Factor3	0.08963187314248885	Human transcriptome
CERCAM	Factor3	0.0165068755016758	Human transcriptome
CERK	Factor3	0.10523122415027349	Human transcriptome
CERS2	Factor3	0.052602040398555816	Human transcriptome
CERS3	Factor3	-5.344302384405734e-5	Human transcriptome
CERS4	Factor3	0.037491234666598164	Human transcriptome
CERS5	Factor3	1.3154576164027545e-4	Human transcriptome
CERS6	Factor3	0.02767214806566973	Human transcriptome
CES1	Factor3	-5.344602158743685e-4	Human transcriptome
CES2	Factor3	0.10916737700461975	Human transcriptome
CETN2	Factor3	0.0026222266665550963	Human transcriptome
CETN3	Factor3	0.02121894287910872	Human transcriptome
CFAP20	Factor3	0.018634626682317613	Human transcriptome
CFAP36	Factor3	0.04427894071340537	Human transcriptome
CFAP97	Factor3	0.0010655104957489382	Human transcriptome
CFD	Factor3	-2.56542270775481e-4	Human transcriptome
CFDP1	Factor3	0.0309678122229749	Human transcriptome
CFH	Factor3	0.02195363466465989	Human transcriptome
CFL1	Factor3	-0.20933960537395738	Human transcriptome
CFL2	Factor3	0.023959404462940922	Human transcriptome
CFLAR	Factor3	0.08009804885056801	Human transcriptome
CGGBP1	Factor3	0.039457766826745115	Human transcriptome
CGN	Factor3	6.808886413242423e-5	Human transcriptome
CGNL1	Factor3	0.0118580874449803	Human transcriptome
CGRRF1	Factor3	0.012001978080933211	Human transcriptome
CH17-360D5.2	Factor3	5.362956854332866e-4	Human transcriptome
CH17-472G23.4	Factor3	0.0010631419300081	Human transcriptome
CH25H	Factor3	-2.3204386780165083e-5	Human transcriptome
CH507-42P11.8	Factor3	3.19605661994898e-4	Human transcriptome
CHAC1	Factor3	-0.0045972729606529265	Human transcriptome
CHAF1A	Factor3	-1.3753752847276056e-4	Human transcriptome
CHAF1B	Factor3	-3.7942989835661715e-5	Human transcriptome
CHAMP1	Factor3	-1.9518181708340915e-5	Human transcriptome
CHCHD1	Factor3	6.135070237427442e-5	Human transcriptome
CHCHD10	Factor3	0.024776210685796107	Human transcriptome
CHCHD2	Factor3	0.022150058518311037	Human transcriptome
CHCHD3	Factor3	0.04203928380477987	Human transcriptome
CHCHD4	Factor3	0.013401356772552971	Human transcriptome
CHCHD5	Factor3	0.015611093708992479	Human transcriptome
CHCHD6	Factor3	0.0021932946536608734	Human transcriptome
CHCHD7	Factor3	0.0299858368617474	Human transcriptome
CHD1	Factor3	0.05633156057950693	Human transcriptome
CHD2	Factor3	0.2630279852886387	Human transcriptome
CHD3	Factor3	0.18230732604909433	Human transcriptome
CHD4	Factor3	2.0349634015774884e-4	Human transcriptome
CHD6	Factor3	0.12924471071648988	Human transcriptome
CHD7	Factor3	-1.795325821879668e-4	Human transcriptome
CHD8	Factor3	-0.003428677840368183	Human transcriptome
CHD9	Factor3	0.11103850011694175	Human transcriptome
CHEK1	Factor3	2.6427428871821524e-4	Human transcriptome
CHEK2	Factor3	0.016947005734246588	Human transcriptome
CHERP	Factor3	-5.176653609110219e-4	Human transcriptome
CHFR	Factor3	0.0052416927060215	Human transcriptome
CHI3L1	Factor3	0.0024353332753485183	Human transcriptome
CHI3L2	Factor3	0.0028043020633974776	Human transcriptome
CHIC1	Factor3	0.01609798408016527	Human transcriptome
CHIC2	Factor3	-0.0021003838421553714	Human transcriptome
CHID1	Factor3	0.029658056991188064	Human transcriptome
CHKA	Factor3	0.031161314678748747	Human transcriptome
CHL1	Factor3	-9.617843198953977e-5	Human transcriptome
CHM	Factor3	0.04964599392042123	Human transcriptome
CHML	Factor3	0.004601193684672507	Human transcriptome
CHMP1A	Factor3	-0.0038039594121389033	Human transcriptome
CHMP1B	Factor3	0.08708267153704038	Human transcriptome
CHMP2A	Factor3	0.06494743948607867	Human transcriptome
CHMP2B	Factor3	-0.03051475291517913	Human transcriptome
CHMP3	Factor3	0.07799216550112906	Human transcriptome
CHMP4B	Factor3	0.04048685597217184	Human transcriptome
CHMP5	Factor3	5.299403406788433e-5	Human transcriptome
CHMP6	Factor3	-0.0011608670760933425	Human transcriptome
CHMP7	Factor3	8.931623997685433e-4	Human transcriptome
CHN1	Factor3	0.0012329467775078597	Human transcriptome
CHORDC1	Factor3	0.03615905704462989	Human transcriptome
CHP1	Factor3	0.14768456934176355	Human transcriptome
CHPF	Factor3	0.00215487641287139	Human transcriptome
CHPF2	Factor3	7.814164262875587e-4	Human transcriptome
CHPT1	Factor3	0.04656418759569748	Human transcriptome
CHRAC1	Factor3	0.036140742423601324	Human transcriptome
CHRDL2	Factor3	1.5150114466128518e-5	Human transcriptome
CHRM2	Factor3	1.2281048385893474e-4	Human transcriptome
CHRNB1	Factor3	6.866931379200694e-4	Human transcriptome
CHST11	Factor3	-0.0015973060513955885	Human transcriptome
CHST12	Factor3	7.188721231377562e-5	Human transcriptome
CHST14	Factor3	0.003207596767644799	Human transcriptome
CHST15	Factor3	0.06475792302037109	Human transcriptome
CHST2	Factor3	0.031131349427106998	Human transcriptome
CHST3	Factor3	5.236646534685494e-4	Human transcriptome
CHST7	Factor3	0.0024833648126098436	Human transcriptome
CHSY1	Factor3	0.0031164950621310724	Human transcriptome
CHTF18	Factor3	-1.8512538285855623e-4	Human transcriptome
CHTOP	Factor3	0.06060502054957255	Human transcriptome
CHUK	Factor3	0.022297770945935002	Human transcriptome
CHURC1	Factor3	0.05029866534250368	Human transcriptome
CIAO1	Factor3	0.06492133440622257	Human transcriptome
CIAPIN1	Factor3	-9.199857190749689e-5	Human transcriptome
CIART	Factor3	-6.549265628095395e-4	Human transcriptome
CIB1	Factor3	-9.126793801422144e-4	Human transcriptome
CIC	Factor3	0.0035937293687336148	Human transcriptome
CIITA	Factor3	-9.92843149032866e-6	Human transcriptome
CILP	Factor3	-2.989241743601615e-4	Human transcriptome
CINP	Factor3	0.01942800138840131	Human transcriptome
CIPC	Factor3	0.012648237596403905	Human transcriptome
CIR1	Factor3	0.05907536028746287	Human transcriptome
CIRBP	Factor3	0.17356317410450042	Human transcriptome
CISD1	Factor3	0.02836327803168142	Human transcriptome
CISD2	Factor3	-1.7192399076151633e-4	Human transcriptome
CISD3	Factor3	3.717779077789738e-4	Human transcriptome
CISH	Factor3	0.010221590355016583	Human transcriptome
CIT	Factor3	3.1516762645906885e-4	Human transcriptome
CITED2	Factor3	0.14201699508140586	Human transcriptome
CITED4	Factor3	-5.454326507289825e-4	Human transcriptome
CIZ1	Factor3	0.10510918591316021	Human transcriptome
CKAP2	Factor3	0.04095962761990242	Human transcriptome
CKAP2L	Factor3	3.594861697506906e-4	Human transcriptome
CKAP4	Factor3	-0.011121539858716925	Human transcriptome
CKAP5	Factor3	0.16492793615758966	Human transcriptome
CKB	Factor3	0.002503536429052098	Human transcriptome
CKMT1B	Factor3	3.104604166095707e-4	Human transcriptome
CKS1B	Factor3	0.0018910457881683212	Human transcriptome
CKS2	Factor3	0.01420755082481186	Human transcriptome
CLASP1	Factor3	0.09069239307693858	Human transcriptome
CLASP2	Factor3	0.0668031007666884	Human transcriptome
CLASRP	Factor3	2.068208984701034e-4	Human transcriptome
CLCA2	Factor3	6.543852305816588e-4	Human transcriptome
CLCA4	Factor3	2.2148196086666133e-5	Human transcriptome
CLCC1	Factor3	0.019784771049056498	Human transcriptome
CLCF1	Factor3	-0.008860792437702691	Human transcriptome
CLCN3	Factor3	0.02575373444932408	Human transcriptome
CLCN5	Factor3	0.0264664573125569	Human transcriptome
CLCN6	Factor3	7.632848345775266e-4	Human transcriptome
CLCN7	Factor3	0.023377073417326165	Human transcriptome
CLDN1	Factor3	-0.0015936468667793072	Human transcriptome
CLDN11	Factor3	-2.3350686134787112e-4	Human transcriptome
CLDN12	Factor3	0.0012567141051304015	Human transcriptome
CLDN15	Factor3	0.011831582573024003	Human transcriptome
CLDN18	Factor3	5.0718890782396276e-5	Human transcriptome
CLDN23	Factor3	0.017720195932894957	Human transcriptome
CLDN4	Factor3	0.00161117480339974	Human transcriptome
CLDN7	Factor3	0.0014353735488306764	Human transcriptome
CLDND1	Factor3	-0.001366836925774909	Human transcriptome
CLEC16A	Factor3	-3.2552676737199757e-4	Human transcriptome
CLEC2B	Factor3	0.027960148447052944	Human transcriptome
CLEC2D	Factor3	0.010145360558110349	Human transcriptome
CLEC4E	Factor3	-1.2556838460564359e-5	Human transcriptome
CLEC7A	Factor3	-1.5166981692341737e-4	Human transcriptome
CLGN	Factor3	0.0023272239002248875	Human transcriptome
CLIC1	Factor3	0.04028311322081272	Human transcriptome
CLIC3	Factor3	-0.07007975742487561	Human transcriptome
CLIC4	Factor3	-0.015361548644688298	Human transcriptome
CLINT1	Factor3	-0.0015602608896339465	Human transcriptome
CLIP1	Factor3	0.1380881988530353	Human transcriptome
CLIP2	Factor3	0.051235511700331936	Human transcriptome
CLIP3	Factor3	7.012589145532578e-4	Human transcriptome
CLIP4	Factor3	0.1409875686177791	Human transcriptome
CLK1	Factor3	0.0032598340919822483	Human transcriptome
CLK2	Factor3	8.069384300368742e-4	Human transcriptome
CLK3	Factor3	0.059351052808666455	Human transcriptome
CLK4	Factor3	0.05131333094253897	Human transcriptome
CLMN	Factor3	0.04720629860857394	Human transcriptome
CLMP	Factor3	0.10184573684835135	Human transcriptome
CLN5	Factor3	0.023988436897732075	Human transcriptome
CLN6	Factor3	-3.999787447285657e-4	Human transcriptome
CLN8	Factor3	0.04920218743792844	Human transcriptome
CLNS1A	Factor3	0.14298217840856972	Human transcriptome
CLOCK	Factor3	0.0019799946197837847	Human transcriptome
CLP1	Factor3	0.01435678704349151	Human transcriptome
CLPB	Factor3	2.59314373644683e-4	Human transcriptome
CLPP	Factor3	-7.61445198989646e-4	Human transcriptome
CLPTM1	Factor3	-7.5149432853257e-4	Human transcriptome
CLPTM1L	Factor3	2.0077451812165905e-4	Human transcriptome
CLPX	Factor3	9.347612272547838e-4	Human transcriptome
CLSPN	Factor3	0.001098783390284107	Human transcriptome
CLSTN1	Factor3	0.0011356649633041376	Human transcriptome
CLSTN2	Factor3	-1.7023405088936847e-4	Human transcriptome
CLSTN3	Factor3	0.0047933801519296744	Human transcriptome
CLTA	Factor3	0.15104160935370753	Human transcriptome
CLTB	Factor3	0.07062446369878328	Human transcriptome
